date,actual,predicted
2010-05-14,719792.0,681011.25
2010-05-15,649796.0,651410.9
2010-05-16,606141.0,631426.25
2010-05-17,679112.0,718319.5
2010-05-18,684548.0,697434.56
2010-05-19,683388.0,693412.0
2010-05-20,719438.0,692599.1
2010-05-21,764968.0,712946.1
2010-05-22,674835.0,719635.1
2010-05-23,648360.0,662398.5
2010-05-24,735207.0,735556.7
2010-05-25,795085.0,762966.4
2010-05-26,883019.0,800165.4
2010-05-27,900915.0,891265.75
2010-05-28,743012.0,868444.0
2010-05-29,700249.0,677028.06
2010-05-30,744350.0,630425.44
2010-05-31,826995.0,793226.06
2010-06-01,912235.0,858346.9
2010-06-02,924131.0,921109.1
2010-06-03,961089.0,959733.56
2010-06-04,956260.0,903638.9
2010-06-05,908219.0,824043.3
2010-06-06,859344.0,853914.8
2010-06-07,747137.0,962254.25
2010-06-08,729113.0,794842.7
2010-06-09,711067.0,771235.25
2010-06-10,782023.0,758283.4
2010-06-11,779181.0,801229.75
2010-06-12,783499.0,733563.6
2010-06-13,854144.0,800033.2
2010-06-14,897065.0,973734.44
2010-06-15,855041.0,937415.75
2010-06-16,825246.0,822368.7
2010-06-17,856552.0,816472.7
2010-06-18,830293.0,835509.06
2010-06-19,832540.0,787061.25
2010-06-20,912789.0,798283.3
2010-06-21,989706.0,985094.8
2010-06-22,979299.0,987525.4
2010-06-23,1035399.0,966830.8
2010-06-24,1071906.0,972895.44
2010-06-25,972589.0,988423.9
2010-06-26,905571.0,896056.94
2010-06-27,965024.0,912434.3
2010-06-28,1095421.0,1.03188525e+06
2010-06-29,1016390.0,1.115141e+06
2010-06-30,820209.0,1.0291788e+06
2010-07-01,770040.0,903066.2
2010-07-02,758996.0,745884.3
2010-07-03,760929.0,685565.94
2010-07-04,844349.0,736015.56
2010-07-05,979234.0,938312.8
2010-07-06,1143990.0,986270.4
2010-07-07,1169897.0,986247.7
2010-07-08,1107303.0,976924.75
2010-07-09,1046795.0,1.0147912e+06
2010-07-10,861305.0,935966.25
2010-07-11,873746.0,819229.75
2010-07-12,948827.0,993635.4
2010-07-13,957917.0,962948.2
2010-07-14,932513.0,974738.2
2010-07-15,999494.0,964387.9
2010-07-16,1072659.0,980198.94
2010-07-17,1003344.0,893024.2
2010-07-18,999024.0,1.0055685e+06
2010-07-19,1062865.0,1.0767994e+06
2010-07-20,1027029.0,1.0959064e+06
2010-07-21,1072405.0,996221.9
2010-07-22,1039320.0,962723.6
2010-07-23,1059517.0,977079.25
2010-07-24,1122349.0,950284.8
2010-07-25,1002093.0,1.03246425e+06
2010-07-26,916830.0,1.03033075e+06
2010-07-27,941216.0,952894.4
2010-07-28,1011937.0,964847.94
2010-07-29,1039875.0,986758.2
2010-07-30,882770.0,1.0310905e+06
2010-07-31,793327.0,810952.7
2010-08-01,771495.0,793632.56
2010-08-02,864211.0,838367.0
2010-08-03,934676.0,862758.6
2010-08-04,1053174.0,931909.8
2010-08-05,1071661.0,1.03579644e+06
2010-08-06,994151.0,1.0094934e+06
2010-08-07,824171.0,859168.56
2010-08-08,859856.0,771893.94
2010-08-09,1036408.0,929933.25
2010-08-10,1085039.0,1.0905812e+06
2010-08-11,1094019.0,1.1889996e+06
2010-08-12,967511.0,1.1717088e+06
2010-08-13,853700.0,990198.75
2010-08-14,766214.0,778208.06
2010-08-15,746332.0,740348.7
2010-08-16,970825.0,851544.44
2010-08-17,1004677.0,972916.6
2010-08-18,874894.0,1.0183622e+06
2010-08-19,926603.0,885351.75
2010-08-20,958287.0,897125.94
2010-08-21,851506.0,853164.0
2010-08-22,854383.0,790642.25
2010-08-23,850053.0,898892.8
2010-08-24,767670.0,907007.25
2010-08-25,780692.0,797555.06
2010-08-26,831044.0,801583.5
2010-08-27,781485.0,855573.1
2010-08-28,739278.0,722020.75
2010-08-29,811749.0,719822.0
2010-08-30,962067.0,926438.25
2010-08-31,1011582.0,929462.5
2010-09-01,1048806.0,938436.25
2010-09-02,1064937.0,949245.75
2010-09-03,957801.0,945453.56
2010-09-04,755246.0,859518.4
2010-09-05,641616.0,706870.3
2010-09-06,679646.0,700480.6
2010-09-07,879478.0,809882.7
2010-09-08,929780.0,881071.9
2010-09-09,749961.0,957247.06
2010-09-10,712420.0,750968.4
2010-09-11,660536.0,651674.1
2010-09-12,638350.0,634833.7
2010-09-13,741350.0,730584.75
2010-09-14,744696.0,752203.1
2010-09-15,730637.0,736588.0
2010-09-16,747768.0,744321.75
2010-09-17,753804.0,746982.56
2010-09-18,644792.0,702699.25
2010-09-19,665465.0,633145.1
2010-09-20,735276.0,770747.1
2010-09-21,712537.0,755402.7
2010-09-22,814275.0,737857.6
2010-09-23,853971.0,812416.06
2010-09-24,895162.0,816818.06
2010-09-25,838813.0,779082.1
2010-09-26,664422.0,736733.94
2010-09-27,758180.0,759831.5
2010-09-28,810980.0,770398.94
2010-09-29,742956.0,800591.6
2010-09-30,806655.0,750486.75
2010-10-01,725234.0,805698.3
2010-10-02,609230.0,652798.1
2010-10-03,594140.0,597113.3
2010-10-04,680843.0,677985.0
2010-10-05,693209.0,712394.44
2010-10-06,686600.0,719747.1
2010-10-07,687581.0,690118.44
2010-10-08,676850.0,683927.5
2010-10-09,615682.0,631607.2
2010-10-10,594257.0,596057.1
2010-10-11,694761.0,676976.5
2010-10-12,711454.0,710907.25
2010-10-13,678209.0,705446.2
2010-10-14,690761.0,711277.2
2010-10-15,676833.0,690408.25
2010-10-16,614917.0,630578.8
2010-10-17,604613.0,597641.4
2010-10-18,675683.0,693525.94
2010-10-19,685851.0,692495.1
2010-10-20,693259.0,685764.5
2010-10-21,691469.0,694848.3
2010-10-22,687054.0,688644.9
2010-10-23,633189.0,626673.75
2010-10-24,597433.0,604674.56
2010-10-25,684143.0,679339.5
2010-10-26,703494.0,689277.2
2010-10-27,734718.0,704034.7
2010-10-28,705740.0,735159.7
2010-10-29,666556.0,698986.44
2010-10-30,628972.0,621019.1
2010-10-31,610640.0,597328.75
2010-11-01,708326.0,717191.4
2010-11-02,732266.0,718078.44
2010-11-03,732930.0,733816.0
2010-11-04,723958.0,732039.25
2010-11-05,707467.0,717214.1
2010-11-06,665995.0,645268.0
2010-11-07,671364.5,642025.5
2010-11-08,742739.0,728839.0
2010-11-09,719952.0,753611.2
2010-11-10,707556.0,721173.0
2010-11-11,714779.0,711145.5
2010-11-12,721256.0,710004.94
2010-11-13,657532.0,671544.6
2010-11-14,640806.0,635010.8
2010-11-15,701438.0,722579.2
2010-11-16,714693.0,729762.6
2010-11-17,696639.0,712689.2
2010-11-18,720173.0,706214.25
2010-11-19,727565.0,720436.9
2010-11-20,676030.0,672441.9
2010-11-21,659628.0,652344.5
2010-11-22,708835.0,724580.3
2010-11-23,705214.0,722713.3
2010-11-24,721619.0,709838.1
2010-11-25,665711.0,721127.6
2010-11-26,665119.0,704999.4
2010-11-27,704124.0,645210.3
2010-11-28,697250.0,679449.06
2010-11-29,771394.0,740018.06
2010-11-30,747320.0,781064.2
2010-12-01,737802.0,768972.25
2010-12-02,802202.0,747033.3
2010-12-03,803736.0,795230.5
2010-12-04,768219.0,749659.6
2010-12-05,772589.0,756237.5
2010-12-06,865583.0,844003.5
2010-12-07,878252.0,886359.44
2010-12-08,885918.0,896492.1
2010-12-09,897709.0,877130.6
2010-12-10,894993.0,879952.1
2010-12-11,793306.0,831017.6
2010-12-12,730721.0,803157.75
2010-12-13,847571.0,799944.8
2010-12-14,964029.0,845867.7
2010-12-15,952636.0,905310.2
2010-12-16,953146.0,922915.75
2010-12-17,917141.0,927584.9
2010-12-18,845668.0,861616.6
2010-12-19,833458.0,822969.06
2010-12-20,906308.0,896859.3
2010-12-21,888925.0,912196.3
2010-12-22,867794.0,885124.7
2010-12-23,860122.0,852647.75
2010-12-24,798284.0,826394.9
2010-12-25,766762.0,729763.6
2010-12-26,824182.0,754957.0
2010-12-27,898642.0,894077.0
2010-12-28,866293.0,888995.0
2010-12-29,830446.0,841478.0
2010-12-30,836408.0,812728.25
2010-12-31,762759.0,828735.9
2011-01-01,696925.0,710137.56
2011-01-02,680359.0,724573.9
2011-01-03,833860.0,806447.5
2011-01-04,853889.0,860870.1
2011-01-05,843267.0,865942.5
2011-01-06,867691.0,862709.2
2011-01-07,860553.0,873375.2
2011-01-08,844882.0,793937.06
2011-01-09,841479.0,811875.06
2011-01-10,904641.0,925635.25
2011-01-11,907319.0,912780.9
2011-01-12,898042.0,886516.1
2011-01-13,909438.0,910635.8
2011-01-14,904654.0,910798.2
2011-01-15,825828.0,840585.7
2011-01-16,772890.0,804877.6
2011-01-17,881102.0,837785.44
2011-01-18,879260.0,899392.6
2011-01-19,823526.0,883597.3
2011-01-20,832453.0,848434.06
2011-01-21,869844.0,835047.9
2011-01-22,904453.0,825297.94
2011-01-23,897696.0,858992.6
2011-01-24,971539.0,961880.4
2011-01-25,884211.0,964850.6
2011-01-26,874749.0,875600.94
2011-01-27,839403.0,878730.6
2011-01-28,858337.0,840155.2
2011-01-29,810975.0,792766.44
2011-01-30,785016.0,798374.1
2011-01-31,878322.0,871249.56
2011-02-01,886120.0,892211.8
2011-02-02,841806.0,886208.44
2011-02-03,869523.0,834214.0
2011-02-04,877979.0,868328.6
2011-02-05,798488.0,815013.5
2011-02-06,732046.0,792037.06
2011-02-07,804836.0,805311.9
2011-02-08,836609.0,808778.2
2011-02-09,917226.0,818192.4
2011-02-10,890742.0,910112.4
2011-02-11,887483.0,879462.7
2011-02-12,803452.0,799642.9
2011-02-13,754198.0,755293.7
2011-02-14,759746.0,837286.6
2011-02-15,813779.0,770788.1
2011-02-16,807522.0,814614.2
2011-02-17,735097.0,798860.7
2011-02-18,692728.0,768981.06
2011-02-19,690958.0,658402.8
2011-02-20,726226.0,673758.4
2011-02-21,788660.0,780231.4
2011-02-22,851461.0,800568.06
2011-02-23,845673.0,848136.94
2011-02-24,825192.0,812878.3
2011-02-25,773664.0,800128.9
2011-02-26,733796.0,710389.06
2011-02-27,678951.0,725749.94
2011-02-28,737208.0,779824.1
2011-03-01,763859.0,759684.75
2011-03-02,774619.0,758409.75
2011-03-03,828376.0,760073.7
2011-03-04,794812.0,811473.25
2011-03-05,678616.0,730872.06
2011-03-06,653693.0,658314.2
2011-03-07,764173.0,752054.56
2011-03-08,773533.0,763010.25
2011-03-09,791705.0,754320.75
2011-03-10,769143.0,780735.5
2011-03-11,732547.0,743500.56
2011-03-12,679807.0,683035.9
2011-03-13,655295.0,664093.0
2011-03-14,749957.0,740559.4
2011-03-15,760162.0,756899.4
2011-03-16,735454.0,750551.8
2011-03-17,701325.0,722484.2
2011-03-18,674865.0,695383.4
2011-03-19,609181.0,632861.2
2011-03-20,639588.0,603393.94
2011-03-21,728350.0,728193.6
2011-03-22,707074.0,731557.56
2011-03-23,760947.0,701195.06
2011-03-24,775403.0,742195.7
2011-03-25,775610.0,731425.25
2011-03-26,719299.0,713538.25
2011-03-27,700631.0,688610.8
2011-03-28,780237.0,754246.2
2011-03-29,764602.0,771935.06
2011-03-30,758517.0,745320.0
2011-03-31,771591.0,747805.44
2011-04-01,761363.0,747912.8
2011-04-02,681275.0,692954.6
2011-04-03,644837.0,655517.56
2011-04-04,696335.0,741062.25
2011-04-05,695457.0,723547.94
2011-04-06,725208.0,704530.5
2011-04-07,708113.0,720636.1
2011-04-08,726687.0,698055.94
2011-04-09,649505.0,648496.5
2011-04-10,611846.0,633764.25
2011-04-11,688166.0,706983.9
2011-04-12,682259.0,701438.1
2011-04-13,699959.0,689831.56
2011-04-14,680899.0,693128.8
2011-04-15,663918.0,679556.0
2011-04-16,655503.0,630122.56
2011-04-17,604413.0,645337.8
2011-04-18,671130.0,714395.3
2011-04-19,682601.0,689450.94
2011-04-20,688326.0,687295.56
2011-04-21,657647.0,683484.1
2011-04-22,661990.0,667791.25
2011-04-23,631606.0,620890.0
2011-04-24,591591.0,607627.5
2011-04-25,709981.0,676749.75
2011-04-26,752011.0,704423.2
2011-04-27,763566.0,749208.44
2011-04-28,749508.0,737323.2
2011-04-29,667765.0,727384.9
2011-04-30,595181.0,618560.7
2011-05-01,585156.0,592613.75
2011-05-02,671482.0,667990.94
2011-05-03,715316.0,699101.6
2011-05-04,679128.0,720594.5
2011-05-05,668322.0,699821.7
2011-05-06,663028.0,683663.2
2011-05-07,597377.0,627876.9
2011-05-08,581855.0,587928.56
2011-05-09,668211.0,655662.1
2011-05-10,674719.0,696826.4
2011-05-11,680143.0,684366.1
2011-05-12,690014.0,684117.75
2011-05-13,668907.0,666517.1
2011-05-14,608355.0,609268.6
2011-05-15,615658.0,575891.06
2011-05-16,698005.0,684284.44
2011-05-17,692146.0,708831.06
2011-05-18,699100.0,697096.0
2011-05-19,699471.0,706445.25
2011-05-20,678169.0,692318.8
2011-05-21,638011.0,627379.06
2011-05-22,620226.0,607413.25
2011-05-23,725334.0,692564.2
2011-05-24,786691.0,746115.4
2011-05-25,817850.0,774267.75
2011-05-26,872636.0,807210.2
2011-05-27,866263.0,842054.56
2011-05-28,778966.0,792500.3
2011-05-29,782575.0,772598.3
2011-05-30,883854.0,840162.25
2011-05-31,1009049.0,902057.3
2011-06-01,1035347.0,955147.9
2011-06-02,857652.0,991539.4
2011-06-03,728462.0,824712.5
2011-06-04,650624.0,660256.56
2011-06-05,656567.0,696912.1
2011-06-06,798456.0,791157.44
2011-06-07,883971.0,845578.4
2011-06-08,1010675.0,892324.44
2011-06-09,1104228.0,976713.25
2011-06-10,986346.0,1.02962906e+06
2011-06-11,822080.0,877450.94
2011-06-12,750279.0,797854.7
2011-06-13,770548.0,834961.6
2011-06-14,733164.0,775488.8
2011-06-15,757040.0,755240.7
2011-06-16,772083.0,762531.06
2011-06-17,807509.0,811675.9
2011-06-18,790497.0,784513.75
2011-06-19,776565.0,809631.3
2011-06-20,830155.0,896027.9
2011-06-21,876302.0,854104.44
2011-06-22,947655.0,906537.0
2011-06-23,936331.0,960699.9
2011-06-24,880102.0,944657.75
2011-06-25,784066.0,815879.4
2011-06-26,741193.0,801621.7
2011-06-27,847225.0,856170.7
2011-06-28,920895.0,876881.75
2011-06-29,916597.0,943683.8
2011-06-30,849993.0,939761.44
2011-07-01,831526.0,845384.5
2011-07-02,809989.0,791785.25
2011-07-03,808061.0,799616.7
2011-07-04,833902.0,928345.25
2011-07-05,945867.0,887962.0
2011-07-06,985828.0,975930.9
2011-07-07,1007475.0,999015.9
2011-07-08,930935.0,963773.8
2011-07-09,863308.0,834791.25
2011-07-10,856920.0,814700.5
2011-07-11,1039228.0,947338.56
2011-07-12,1095683.0,1.02512744e+06
2011-07-13,1001926.0,1.0689485e+06
2011-07-14,870263.0,1.01049025e+06
2011-07-15,869059.0,852920.5
2011-07-16,836803.0,809407.8
2011-07-17,874365.0,793734.7
2011-07-18,1045372.0,966690.0
2011-07-19,1089728.0,1.0582109e+06
2011-07-20,1080217.0,1.0632615e+06
2011-07-21,1175477.0,1.0297779e+06
2011-07-22,1247699.0,1.0747129e+06
2011-07-23,1151439.0,952849.7
2011-07-24,1065999.0,984789.0
2011-07-25,1004997.0,1.0618298e+06
2011-07-26,1006004.0,956545.0
2011-07-27,966672.0,975569.94
2011-07-28,956545.0,963491.06
2011-07-29,1043823.0,902814.9
2011-07-30,979825.0,875226.5
2011-07-31,933997.0,931699.44
2011-08-01,1042832.0,1.0005817e+06
2011-08-02,995105.0,1.0134132e+06
2011-08-03,931447.0,960618.9
2011-08-04,894869.0,922837.4
2011-08-05,910936.0,886605.94
2011-08-06,863714.0,824809.06
2011-08-07,928002.0,794880.7
2011-08-08,1036701.0,966626.2
2011-08-09,960875.0,1.0512558e+06
2011-08-10,936280.0,949237.7
2011-08-11,877643.0,947444.0
2011-08-12,835157.0,852964.3
2011-08-13,779272.0,769420.56
2011-08-14,758697.0,789109.0
2011-08-15,832362.0,875043.6
2011-08-16,835772.0,870207.56
2011-08-17,886425.0,860602.44
2011-08-18,905731.0,905552.56
2011-08-19,883733.0,882798.44
2011-08-20,812620.0,828208.7
2011-08-21,814919.0,793996.8
2011-08-22,827273.0,935198.94
2011-08-23,774423.0,865225.25
2011-08-24,810061.0,770048.0
2011-08-25,867001.0,824262.1
2011-08-26,903444.0,851492.44
2011-08-27,812366.0,824850.0
2011-08-28,622115.0,783614.5
2011-08-29,696619.0,744430.9
2011-08-30,751611.0,782647.25
2011-08-31,793738.0,794241.8
2011-09-01,808101.0,804174.5
2011-09-02,785467.0,804385.94
2011-09-03,762447.0,721145.1
2011-09-04,810818.0,738031.56
2011-09-05,811468.0,912659.6
2011-09-06,743977.0,814644.8
2011-09-07,776219.0,763917.5
2011-09-08,795089.0,787317.2
2011-09-09,838357.0,796735.9
2011-09-10,795575.0,758199.9
2011-09-11,724492.0,760112.8
2011-09-12,816496.0,783294.5
2011-09-13,845253.0,818938.9
2011-09-14,885497.0,830893.75
2011-09-15,788234.0,884375.2
2011-09-16,664861.0,790696.9
2011-09-17,608968.0,644256.0
2011-09-18,595512.0,623002.56
2011-09-19,678499.0,689944.4
2011-09-20,707636.0,709085.3
2011-09-21,733648.0,708385.75
2011-09-22,800017.0,729815.6
2011-09-23,792113.0,782063.06
2011-09-24,720825.0,741298.3
2011-09-25,725512.0,702842.6
2011-09-26,827639.0,757322.7
2011-09-27,826460.0,814623.7
2011-09-28,820440.0,805160.1
2011-09-29,789013.0,797097.56
2011-09-30,715783.0,798622.7
2011-10-01,621173.0,674361.8
2011-10-02,608061.0,628506.44
2011-10-03,683714.0,714830.44
2011-10-04,684859.0,719395.9
2011-10-05,684132.0,707112.0
2011-10-06,673406.0,702782.6
2011-10-07,671632.0,688094.06
2011-10-08,613416.0,621820.2
2011-10-09,615444.0,596077.44
2011-10-10,700586.0,687818.94
2011-10-11,705574.0,708894.25
2011-10-12,697835.0,707423.4
2011-10-13,705658.0,689222.56
2011-10-14,701442.0,694604.4
2011-10-15,604042.0,633818.56
2011-10-16,591149.0,605852.56
2011-10-17,669891.0,694138.06
2011-10-18,675975.0,688196.56
2011-10-19,696836.0,690791.4
2011-10-20,684510.0,700495.5
2011-10-21,667222.0,683933.75
2011-10-22,615151.0,619896.0
2011-10-23,603822.0,596445.25
2011-10-24,678163.0,682823.56
2011-10-25,675768.0,688878.25
2011-10-26,683507.0,693711.7
2011-10-27,691936.0,697455.6
2011-10-28,699621.0,686668.2
2011-10-29,688424.0,627329.56
2011-10-30,646861.0,643179.75
2011-10-31,723620.0,715549.06
2011-11-01,705245.0,735839.5
2011-11-02,717450.0,715107.56
2011-11-03,707619.0,729497.5
2011-11-04,695235.0,707678.1
2011-11-05,664871.0,638150.8
2011-11-06,660339.0,640028.6
2011-11-07,711775.0,726428.06
2011-11-08,693912.0,720343.2
2011-11-09,694717.0,709037.06
2011-11-10,697482.0,698328.9
2011-11-11,718473.0,700678.56
2011-11-12,670471.0,668283.25
2011-11-13,638270.0,640049.94
2011-11-14,686568.0,723448.75
2011-11-15,686281.0,707424.5
2011-11-16,694739.0,697070.3
2011-11-17,726774.0,698660.06
2011-11-18,754944.0,724584.4
2011-11-19,695051.0,708348.1
2011-11-20,634225.0,673361.3
2011-11-21,693691.0,720478.75
2011-11-22,725637.0,721030.44
2011-11-23,713087.0,724761.4
2011-11-24,638684.0,714772.56
2011-11-25,641619.0,681998.4
2011-11-26,635625.0,639686.94
2011-11-27,626581.0,627428.75
2011-11-28,670013.0,707181.8
2011-11-29,694612.0,711248.25
2011-11-30,727781.0,711246.5
2011-12-01,753704.0,724645.56
2011-12-02,757316.0,744766.94
2011-12-03,707465.0,707314.56
2011-12-04,685386.0,696489.3
2011-12-05,731742.0,749411.75
2011-12-06,721547.0,757113.2
2011-12-07,730456.0,755589.4
2011-12-08,780960.0,752605.56
2011-12-09,783218.0,792933.94
2011-12-10,727443.0,746147.7
2011-12-11,757316.0,713024.94
2011-12-12,836122.0,832902.5
2011-12-13,824357.0,845756.75
2011-12-14,790521.0,840806.3
2011-12-15,751900.0,832592.06
2011-12-16,741999.0,784489.4
2011-12-17,744579.0,740653.8
2011-12-18,769138.0,737392.75
2011-12-19,825001.0,833020.9
2011-12-20,772701.0,834664.4
2011-12-21,761823.0,785768.8
2011-12-22,716850.0,762422.2
2011-12-23,710479.0,741878.06
2011-12-24,708914.0,689673.44
2011-12-25,687649.0,708649.44
2011-12-26,697222.0,760623.8
2011-12-27,770530.0,744081.8
2011-12-28,766981.0,789850.4
2011-12-29,818034.0,777813.9
2011-12-30,753196.0,823215.25
2011-12-31,667671.0,712278.0
2012-01-01,646102.0,665371.2
2012-01-02,731116.0,732781.2
2012-01-03,869261.0,756594.06
2012-01-04,937660.0,890209.6
2012-01-05,853910.0,932982.7
2012-01-06,789504.0,842728.6
2012-01-07,686790.0,759720.7
2012-01-08,687083.0,683521.2
2012-01-09,808018.0,783043.3
2012-01-10,790926.0,832488.56
2012-01-11,801188.0,814843.44
2012-01-12,753212.0,817825.1
2012-01-13,797119.0,764331.56
2012-01-14,800686.0,750900.3
2012-01-15,809327.0,788640.4
2012-01-16,875405.0,906134.7
2012-01-17,800565.0,900258.0
2012-01-18,793415.0,809443.6
2012-01-19,861421.0,800281.56
2012-01-20,836927.0,834959.5
2012-01-21,829078.0,795122.94
2012-01-22,818846.0,806773.0
2012-01-23,832103.0,898042.3
2012-01-24,757299.0,814487.7
2012-01-25,775226.0,767814.5
2012-01-26,787632.0,800575.3
2012-01-27,741969.0,792475.56
2012-01-28,702479.0,728829.2
2012-01-29,713147.0,720434.4
2012-01-30,794801.0,773550.0
2012-01-31,758862.0,798833.6
2012-02-01,707431.0,768556.6
2012-02-02,737731.0,734441.9
2012-02-03,760358.0,728647.25
2012-02-04,733060.0,701005.94
2012-02-05,713052.0,707390.4
2012-02-06,782281.0,760997.44
2012-02-07,758885.0,768680.25
2012-02-08,805116.0,753169.25
2012-02-09,796066.0,793538.5
2012-02-10,786552.0,774946.8
2012-02-11,758137.0,720754.06
2012-02-12,826666.0,740378.94
2012-02-13,834836.0,893860.1
2012-02-14,778184.0,837885.0
2012-02-15,762266.0,777746.06
2012-02-16,792612.0,768752.0
2012-02-17,734631.0,798735.75
2012-02-18,695978.0,687138.4
2012-02-19,690849.0,698408.56
2012-02-20,757636.0,759294.2
2012-02-21,791008.0,765300.25
2012-02-22,729851.0,795570.25
2012-02-23,701702.0,738015.0
2012-02-24,730025.0,705239.6
2012-02-25,718711.0,677796.44
2012-02-26,705051.0,701498.2
2012-02-27,749896.0,751910.44
2012-02-28,726813.0,758336.75
2012-02-29,769607.0,726441.8
2012-03-01,729015.0,755727.1
2012-03-02,742688.0,718662.56
2012-03-03,659704.0,691476.0
2012-03-04,674586.0,641552.6
2012-03-05,781613.0,745987.8
2012-03-06,786326.0,777877.5
2012-03-07,731429.0,767941.94
2012-03-08,683067.0,723546.56
2012-03-09,690221.0,697652.06
2012-03-10,694660.0,637511.44
2012-03-11,659718.0,673559.06
2012-03-12,694827.0,736274.7
2012-03-13,675013.0,716994.3
2012-03-14,665693.0,702718.2
2012-03-15,668898.0,694209.56
2012-03-16,667670.0,678367.1
2012-03-17,603031.0,628533.44
2012-03-18,583527.0,604730.6
2012-03-19,665065.0,673364.94
2012-03-20,672109.0,697172.4
2012-03-21,672412.0,682557.4
2012-03-22,676500.0,687805.7
2012-03-23,672855.0,677706.94
2012-03-24,597602.0,631883.3
2012-03-25,588042.0,596540.0
2012-03-26,662220.0,665232.3
2012-03-27,714998.0,697368.9
2012-03-28,691040.0,702108.44
2012-03-29,661351.0,690936.2
2012-03-30,674192.0,674101.3
2012-03-31,638563.0,608068.8
2012-04-01,615725.0,617786.5
2012-04-02,672644.0,690331.44
2012-04-03,678884.0,688349.56
2012-04-04,664517.0,680445.25
2012-04-05,652475.0,677571.44
2012-04-06,636341.0,660807.8
2012-04-07,602265.0,597372.4
2012-04-08,570487.0,577295.56
2012-04-09,642616.0,650485.56
2012-04-10,661115.0,674680.5
2012-04-11,684569.0,665427.06
2012-04-12,683508.0,667125.1
2012-04-13,664552.0,655041.4
2012-04-14,599982.0,607450.25
2012-04-15,594034.0,574314.5
2012-04-16,735609.0,661797.8
2012-04-17,716545.0,726601.4
2012-04-18,657047.0,698200.5
2012-04-19,662208.0,679722.6
2012-04-20,655692.0,662375.25
2012-04-21,613035.0,601528.0
2012-04-22,595348.0,595982.44
2012-04-23,690045.0,704178.2
2012-04-24,688884.0,695003.3
2012-04-25,676276.0,685339.94
2012-04-26,679985.0,685369.8
2012-04-27,657298.0,675236.3
2012-04-28,625429.0,613638.7
2012-04-29,593383.0,598037.06
2012-04-30,664461.0,668319.06
2012-05-01,682755.0,682947.7
2012-05-02,677348.0,674381.25
2012-05-03,681808.0,671648.06
2012-05-04,697663.0,662605.6
2012-05-05,636365.0,629024.4
2012-05-06,589580.0,650728.6
2012-05-07,659680.0,695170.75
2012-05-08,675417.0,699726.4
2012-05-09,690332.0,677600.2
2012-05-10,656187.0,693766.3
2012-05-11,647641.0,666363.0
2012-05-12,601908.0,605954.6
2012-05-13,609762.0,578222.94
2012-05-14,696562.0,696864.8
2012-05-15,719709.0,702209.44
2012-05-16,750089.0,723547.75
2012-05-17,699495.0,748254.6
2012-05-18,672493.0,692030.5
2012-05-19,623191.0,629651.06
2012-05-20,625664.0,594206.5
2012-05-21,705680.0,702616.6
2012-05-22,719775.0,715401.56
2012-05-23,757649.0,726849.75
2012-05-24,768827.0,734778.25
2012-05-25,789979.0,763966.44
2012-05-26,769128.0,768431.0
2012-05-27,759914.0,743824.7
2012-05-28,839562.0,813117.5
2012-05-29,986757.0,850610.3
2012-05-30,851775.0,983286.25
2012-05-31,812737.0,836360.3
2012-06-01,746329.0,827991.7
2012-06-02,653600.0,644999.94
2012-06-03,621161.0,621642.4
2012-06-04,686469.0,715291.9
2012-06-05,671832.0,783195.1
2012-06-06,687746.0,740107.0
2012-06-07,716310.0,732322.75
2012-06-08,742912.0,734746.3
2012-06-09,724954.0,694059.1
2012-06-10,798178.0,701713.2
2012-06-11,869194.0,920962.56
2012-06-12,794662.0,932143.06
2012-06-13,771593.0,820196.3
2012-06-14,770219.0,782511.3
2012-06-15,761149.0,766175.94
2012-06-16,688268.0,727631.3
2012-06-17,642779.0,688161.0
2012-06-18,706977.0,746754.25
2012-06-19,802936.0,749811.75
2012-06-20,1010066.0,825512.8
2012-06-21,1100403.0,1.00899575e+06
2012-06-22,1038001.0,1.02668875e+06
2012-06-23,837363.0,895368.9
2012-06-24,796164.0,796081.1
2012-06-25,847079.0,915755.56
2012-06-26,732055.0,859533.2
2012-06-27,774778.0,795617.56
2012-06-28,901296.0,761463.56
2012-06-29,1042662.0,885827.75
2012-06-30,898303.0,899210.3
2012-07-01,920973.0,867284.06
2012-07-02,960631.0,988602.5
2012-07-03,958354.0,938309.56
2012-07-04,952687.0,913969.3
2012-07-05,1090894.0,916560.56
2012-07-06,1047089.0,1.03260656e+06
2012-07-07,1058744.0,963246.6
2012-07-08,990369.0,1.0196743e+06
2012-07-09,961741.0,1.03718025e+06
2012-07-10,934742.0,936987.9
2012-07-11,940931.0,954377.1
2012-07-12,942745.0,981086.6
2012-07-13,930268.0,917481.7
2012-07-14,836237.0,836544.0
2012-07-15,903712.0,812601.94
2012-07-16,1021437.0,968939.4
2012-07-17,1084674.0,1.01911394e+06
2012-07-18,1121169.0,1.0853458e+06
2012-07-19,969866.0,1.1184269e+06
2012-07-20,815526.0,1.0041092e+06
2012-07-21,698330.0,767237.56
2012-07-22,749904.0,686828.44
2012-07-23,951450.0,852739.25
2012-07-24,1033365.0,963973.9
2012-07-25,917726.0,1.0398499e+06
2012-07-26,974276.0,950964.6
2012-07-27,1008530.0,997916.94
2012-07-28,918678.0,876976.1
2012-07-29,821879.0,919585.3
2012-07-30,919289.0,940915.5
2012-07-31,912827.0,945542.8
